Wavelength[nm],T% at AOI 0 deg
938.5,-0.0005207443028
938,-0.0001829354005
937.5,-0.0002396284544
937,-0.0003926641948
936.5,-0.001070316066
936,0.0001192304917
935.5,0.0001340887538
935,0.0001903248485
934.5,0.000585233327
934,-0.00116904045
933.5,5.20E-05
933,-0.001704071881
932.5,-0.0009318881785
932,-0.0006658295169
931.5,0.0003562596103
931,0.0001128469085
930.5,0.001075473847
930,-9.36E-05
929.5,-0.0003320115793
929,0.000289826683
928.5,0.0001197018719
928,-0.0003813285148
927.5,-0.0003319880925
927,0.001606996404
926.5,-0.0003486402275
926,0.001520789112
925.5,-0.0004958279314
925,0.0008106646128
924.5,0.0008248721133
924,-0.0003303717531
923.5,0.0004687452456
923,-2.98E-05
922.5,-0.0001882284851
922,-0.0001710606448
921.5,-0.00018120608
921,0.001206725137
920.5,0.00107290782
920,0.0008109594346
919.5,0.0006638960331
919,0.001251323498
918.5,0.000960594276
918,-0.0004156776995
917.5,-7.92E-05
917,-0.0009633278823
916.5,0.0004990242305
916,2.64E-05
915.5,-5.26E-05
915,0.00097642123
914.5,0.0006179097109
914,-0.0001796133874
913.5,0.0008191559464
913,0.001483261585
912.5,-4.10E-05
912,0.0007886151434
911.5,0.0004053592857
911,0.0004204990692
910.5,0.0007185952272
910,0.0009780842811
909.5,-0.0003948677622
909,-0.0007375720888
908.5,4.38E-05
908,0.00104030373
907.5,-0.0001695006504
907,-0.0008273719577
906.5,0.000439102907
906,0.0003759614774
905.5,0.0003171913559
905,0.001589499647
904.5,0.001629383536
904,3.50E-05
903.5,0.0004658375401
903,0.0003964958596
902.5,-0.001156821265
902,-0.001212026691
901.5,-0.0009233790333
901,2.80E-06
900.5,0.0007197687519
900,0.0003452692472
899.5,0.004511084408
899,0.001137832296
898.5,0.004479778931
898,0.005393754225
897.5,0.001132186502
897,0.0007908993284
896.5,0.0009867527988
896,0.0006239741342
895.5,0.003990817815
895,0.002665723441
894.5,0.00203879294
894,0.002548938617
893.5,-9.90E-05
893,0.003563324455
892.5,0.002228713362
892,0.003144255141
891.5,0.000843661197
891,0.002901178319
890.5,-0.001715300488
890,-0.0004666612367
889.5,-0.0006801080308
889,0.000708856096
888.5,0.001191703486
888,0.00279134023
887.5,0.0003343112767
887,-0.001226434251
886.5,0.001197912963
886,0.0009899621364
885.5,0.001179713639
885,0.001866537612
884.5,0.0003178675834
884,0.001698561013
883.5,0.001069190912
883,0.001535297604
882.5,0.001483519794
882,0.0008841269882
881.5,0.0005835513584
881,0.001460808213
880.5,0.0001003435173
880,0.001526560984
879.5,-0.0002540817659
879,0.000925333472
878.5,0.0009064900223
878,0.00169923238
877.5,0.0003230409056
877,0.0008975535166
876.5,1.88E-05
876,0.0008284326177
875.5,-0.000153995672
875,0.0008591834339
874.5,0.0005631460808
874,0.000783307245
873.5,0.0008846441051
873,0.0002204185585
872.5,0.000495134911
872,0.0002809698635
871.5,0.0008420904051
871,-0.0001474201272
870.5,0.00125902961
870,-0.0003226574627
869.5,0.001306914841
869,0.0002502345887
868.5,0.001510221278
868,0.0003269098816
867.5,0.0006845939206
867,0.0002633937693
866.5,0.0009036422125
866,0.0009594027651
865.5,0.0004224095028
865,0.001059408416
864.5,0.0005522692809
864,0.0007522011874
863.5,0.001016917522
863,0.0008392177988
862.5,0.001547788503
862,0.000666421256
861.5,0.001382665127
861,0.0008251294494
860.5,0.001369161997
860,0.002173837507
859.5,0.00122901029
859,0.00170619227
858.5,0.001431098441
858,0.002328796545
857.5,0.001799564925
857,0.001971035032
856.5,0.003073074855
856,0.002366219182
855.5,0.003101560753
855,0.00238316576
854.5,0.003362900345
854,0.002988497727
853.5,0.004086172208
853,0.003779001534
852.5,0.004534173757
852,0.004546700977
851.5,0.005782751366
851,0.005515679251
850.5,0.006675191224
850,0.006547132041
849.5,0.007567123044
849,0.008882525377
848.5,0.009482749738
848,0.01060795132
847.5,0.01170810312
847,0.01275036018
846.5,0.01407714561
846,0.01575097255
845.5,0.01778431237
845,0.01991183311
844.5,0.02220854722
844,0.0250890851
843.5,0.02736522257
843,0.03123372234
842.5,0.03611302376
842,0.03948342428
841.5,0.04579011351
841,0.05134782568
840.5,0.05915241688
840,0.06586611271
839.5,0.07623311132
839,0.08628712595
838.5,0.09858306497
838,0.1140497625
837.5,0.1310334951
837,0.1498792022
836.5,0.1744800657
836,0.2007635236
835.5,0.2333631516
835,0.2712342739
834.5,0.3156058192
834,0.3698049486
833.5,0.4312615991
833,0.5050967336
832.5,0.5929551125
832,0.6963349581
831.5,0.8207679987
831,0.9690230489
830.5,1.143407226
830,1.361623168
829.5,1.617874146
829,1.920792103
828.5,2.309327841
828,2.760321856
827.5,3.303035259
827,3.974998713
826.5,4.788897991
826,5.786596298
825.5,6.998626232
825,8.473160744
824.5,10.26084232
824,12.43875694
823.5,15.05614376
823,18.18249702
822.5,21.88631439
822,26.30465889
821.5,31.20858383
821,36.70767212
820.5,42.91366196
820,49.40850449
819.5,56.10045624
819,63.02447891
818.5,69.41399384
818,75.3513031
817.5,80.77191162
817,85.34802246
816.5,89.15755463
816,92.10301208
815.5,94.37744904
