Wavelength[nm],T% at AOI 0 deg
699,0.005531573668
698.5,0.00608716486
698,0.006743494887
697.5,0.00745236082
697,0.008497351781
696.5,0.009661594406
696,0.01079828665
695.5,0.01212592795
695,0.01357155852
694.5,0.01567266136
694,0.0173837319
693.5,0.01980199479
693,0.02241270058
692.5,0.02491489239
692,0.02875286154
691.5,0.03261534497
691,0.03719947487
690.5,0.04235108569
690,0.04852829129
689.5,0.05547332019
689,0.0636331588
688.5,0.07330172509
688,0.08449792862
687.5,0.09816286713
687,0.1142784357
686.5,0.1335652471
686,0.1565311402
685.5,0.1834120303
685,0.216613993
684.5,0.2569081187
684,0.3051000237
683.5,0.3660573661
683,0.4383026958
682.5,0.5287312269
682,0.6429130435
681.5,0.7832251787
681,0.9613001943
680.5,1.185191274
680,1.466001868
679.5,1.82934165
679,2.291499376
678.5,2.890507221
678,3.660511255
677.5,4.648815632
677,5.948544979
676.5,7.607517242
676,9.745465279
675.5,12.56252098
675,16.0003624
674.5,20.24354553
674,25.5759964
673.5,31.69760323
673,38.62768555
672.5,46.2971344
672,54.18700027
671.5,61.96623993
671,69.36405945
670.5,76.08862305
670,81.73081207
669.5,86.31020355
669,89.86467743
668.5,92.64157104
668,94.70106506
667.5,96.08783722
667,97.03309631
666.5,97.65605164
666,98.1259079
665.5,98.52671814
665,98.67629242
664.5,98.77965546
664,98.82364655
663.5,98.91397858
663,98.92884064
662.5,98.96711731
662,98.96231842
661.5,99.01103973
661,99.04728699
660.5,99.03993988
660,99.03948212
659.5,99.10108948
659,99.12657166
658.5,99.10992432
658,99.13391113
657.5,99.14206696
657,99.21806335
656.5,99.17331696
656,99.20281982
655.5,99.1809845
655,99.21070099
654.5,99.23400116
654,99.21682739
653.5,99.22232056
653,99.20140839
652.5,99.21115112
652,99.1869278
651.5,99.1939621
651,99.15290833
650.5,99.16345215
650,99.17128754
649.5,99.14035034
649,99.14307404
